Authors,Title,Year,Source title,Cited by,Link,Affiliations,Authors with affiliations,Abstract
"Testuri C., Zimberg B.",Stochastic modeling of fuel procurement for electricity generation,2010,"Proceedings ICIL 2010 - International Conference on Industrial Logistics ""Logistics and Sustainability""",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923673782&partnerID=40&md5=c4c12a5f4dbd3d36c48cabf828d9e858,"Instituto de Computación, Universidad de la República, J. Herrera y Reissig 565, Montevideo, Uruguay; Administración Nacional de Combustibles, Alcohol y Portland ANCAP, Humboldt 3900, Montevideo, Uruguay","Testuri, C., Instituto de Computación, Universidad de la República, J. Herrera y Reissig 565, Montevideo, Uruguay; Zimberg, B., Administración Nacional de Combustibles, Alcohol y Portland ANCAP, Humboldt 3900, Montevideo, Uruguay","Electricity generation in Uruguay is based mainly on hydro power resources. Increase in demand of electricity and lack of water in dams, due to climate variations, are the main factors behind the requirement of fuel for thermal generation in order to satisfy demand. Most of this uncertain demand of fuel must be purchased as a set of cargoes for a given period and the decision is typically taken two months before the arrival of the product. In the meantime, demand or production of fuel could change and the possibility of extra costs arises such as demurrages or cancellations due to capacity constraints. This paper presents a simplified multi-stage stochastic model that represents the problem of fuel procurement; whose decisions are based on a minimum expected cost criteria for a given set of scenarios."
"Marotta A., Cancela H., Peralta V., Ruggia R.",Reliability models for data integration systems,2010,Springer Series in Reliability Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951853133&doi=10.1007%2f978-1-84882-213-9_6&partnerID=40&md5=e51f53c0354237e1f4975ebdeff8cbab,"Universidad de la República, Montevideo, Uruguay; Laboratoire d’Informatique, Université François Rabelais Tours, France","Marotta, A., Universidad de la República, Montevideo, Uruguay; Cancela, H., Universidad de la República, Montevideo, Uruguay; Peralta, V., Universidad de la República, Montevideo, Uruguay, Laboratoire d’Informatique, Université François Rabelais Tours, France; Ruggia, R., Universidad de la República, Montevideo, Uruguay","Data integration systems (DIS) are devoted to providing information by integrating and transforming data extracted from external sources. Examples of DIS are the mediators, data warehouses, federations of databases, and web portals. Data quality is an essential issue in DIS as it concerns the confidence of users in the supplied information. One of the main challenges in this field is to offer rigorous and practical means to evaluate the quality of DIS. In this sense, DIS reliability intends to represent its capability for providing data with a certain level of quality, taking into account not only current quality values but also the changes that may occur in data quality at the external sources. Simulation techniques constitute a nontraditional approach to data quality evaluation, and more specifically for DIS reliability. This chapter presents techniques for DIS reliability evaluation by applying simulation techniques in addition to exact computation models. Simulation enables some important drawbacks of exact techniques to be addressed: the scalability of the reliability computation when the set of data sources grows, and modeling data sources with inter-related (non independent) quality properties. © Springer 2010."
"Gak J., De la Vega D.V.-G., Villegas J.A.","Complex filter for ZigBee, in CMOS ST90nm",2009,"Proceedings of the Argentine School of Micro-Nanoelectronics, Technology and Applications 2009, EAMTA 2009",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949123269&doi=10.1109%2fEAMTA.2009.5288906&partnerID=40&md5=dbf2278258c7c4b6b975b8c7039ab433,"Departamento de Ingeniería Eléctrica, Universidad Católica del Uruguay, Montevideo, Uruguay; Instituto de Microelectrónica de Sevilla, Sevilla, Spain","Gak, J., Departamento de Ingeniería Eléctrica, Universidad Católica del Uruguay, Montevideo, Uruguay; De la Vega, D.V.-G., Instituto de Microelectrónica de Sevilla, Sevilla, Spain; Villegas, J.A., Instituto de Microelectrónica de Sevilla, Sevilla, Spain","This paper presents a complex filter for ZigBeee using IEEE 802.15.4 standard in ST 90nm technology. First an inverter based transconductor element is presented. Using this circuit, two biquad low pass filters are designed. Then a complex filter is presented, with a 2.5Mhz center frequency, 2.4MHz bandwidth, and 12dB gain. Also power consumption was improved by 50% compared to [3]."
"Osta J., Suárez J., Miguez M., Arnaud A.",Integrated programmable current source for implantable medical devices,2009,"Proceedings of the Argentine School of Micro-Nanoelectronics, Technology and Applications 2009, EAMTA 2009",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949107539&doi=10.1109%2fEAMTA.2009.5288897&partnerID=40&md5=9b3ec477bf34092da31595141509a171,"Universidad Católica del Uruguay, Departamento de Ingeniería Eléctrica, Uruguay","Osta, J., Universidad Católica del Uruguay, Departamento de Ingeniería Eléctrica, Uruguay; Suárez, J., Universidad Católica del Uruguay, Departamento de Ingeniería Eléctrica, Uruguay; Miguez, M., Universidad Católica del Uruguay, Departamento de Ingeniería Eléctrica, Uruguay; Arnaud, A., Universidad Católica del Uruguay, Departamento de Ingeniería Eléctrica, Uruguay","In this paper an integrated current source is presented. The source is digitally programmable and can be used on implantable medical devices. It was designed in AMI C5 (0.5μm) technology, and it is currently under fabrication."
"Khadraoui D., Meinkoehn F., Ruggia R., Piedrabuena F.",Local communities insertion network platform: Design and specification,2009,"2009 Global Information Infrastructure Symposium, GIIS '09",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71249151137&doi=10.1109%2fGIIS.2009.5307084&partnerID=40&md5=2e5f81a8747101081920e27defce4698,"CRP Henri Tudor, Luxembourg; INCO, Monte Video, Uruguay","Khadraoui, D., CRP Henri Tudor, Luxembourg; Meinkoehn, F.; Ruggia, R., INCO, Monte Video, Uruguay; Piedrabuena, F., INCO, Monte Video, Uruguay","This paper presents the results of the LINKALL project mainly regarding the platform design and specification. The LINKALL platform includes tailored and integrated state-of-the-art IT tools to provide a range of key e-inclusion facilities strengthening the integration of local development activities. The strategic objective behind is to help remote communities in Latin America to secure sustainable development based on the integration and promotion of activities in three targeted sector: crafts, eco-agro tourism and culture, with the assistance of advanced information and communication technologies (ICT). © 2009 IEEE."
"Khoury H., Mora P., Kodlulovich S., Defaz M.Y., Blanco S., Leyton F., Benavente T., Blanco D., Roas N., Cardenas J., Ramirez R.",Patient doses in latin American countries,2009,IFMBE Proceedings,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950182620&doi=10.1007%2f978-3-642-03902-7-151&partnerID=40&md5=1c4fd44715fdb5fd95cccb53b515bfac,"Nuclear Energy Department, UFPE, Av. Prof. Luiz Freire 1000, Recife, Brazil; Centro de Investigación en Ciencias Atómicas, Nucleares Y Moleculares, Universidad de Costa Rica, Costa Rica; Instituto de Radioproteção e Dosimetria, CNEN, Rio de Janeiro, Brazil; Comisión Ecuatoriana de Energía Atómica, Quito, Ecuador; Consejo Nacional de Investigaciones Científicas Y Técnicas (CONICET), Argentina; Instituto de Salud Publica de Chile, Santiago, Chile; Instituto Peruano de Energía Nuclear, Lima, Peru; Centro de Investigaciones Nucleares, Montevideo, Uruguay; Laboratorio de Física de Radiaciones Y Metrología, Universidad Nacional Autónoma de Nicaragua, Nicaragua; Centro de Protección e Higiene de Las Radiaciones (CPHR), Cuba; International Atomic Energy Agency, Vienna, Austria","Khoury, H., Nuclear Energy Department, UFPE, Av. Prof. Luiz Freire 1000, Recife, Brazil; Mora, P., Centro de Investigación en Ciencias Atómicas, Nucleares Y Moleculares, Universidad de Costa Rica, Costa Rica; Kodlulovich, S., Instituto de Radioproteção e Dosimetria, CNEN, Rio de Janeiro, Brazil; Defaz, M.Y., Comisión Ecuatoriana de Energía Atómica, Quito, Ecuador; Blanco, S., Consejo Nacional de Investigaciones Científicas Y Técnicas (CONICET), Argentina; Leyton, F., Instituto de Salud Publica de Chile, Santiago, Chile; Benavente, T., Instituto Peruano de Energía Nuclear, Lima, Peru; Blanco, D., Centro de Investigaciones Nucleares, Montevideo, Uruguay; Roas, N., Laboratorio de Física de Radiaciones Y Metrología, Universidad Nacional Autónoma de Nicaragua, Nicaragua; Cardenas, J., Centro de Protección e Higiene de Las Radiaciones (CPHR), Cuba; Ramirez, R., International Atomic Energy Agency, Vienna, Austria","This paper discusses the results of patient doses evaluated in the following countries in Latin American Argentina, Brazil, Chile, Costa Rica, Cuba, Ecuador, Nicaragua, Peru and Uruguay. The entrance air kerma values for PA/AP pediatric chest examinations and the average glandular dose in mammography projections are presented, as well as doses from CT procedures for pediatric and adult patients. The results of the PA/AP chest adult and pediatric procedures demonstrated a large variation of the exposure parameters used in the different countries of Latin America. Many were outside the recommend values of the European Commission. For chest pediatric examinations, the Ke values ranged from 0,01 to 0,16 mGy for the newborns and from 0,020 to 0,24 mGy for the infants. In mammography, the mean value of the average glandular dose was 2.28mGy, with a range of 0.5 to 6.42 mGy for the cranio-caudal projection; and 2.71 mGy, with a range of 0.55 to 10.65 mGy, for the medio-lateral-oblique projection. In CT, the Cw mean value for the head exam was approximately 25% higher for adults than for children. However in the other procedures, the Cw for adults was 3% lower than for children. The adult mean values of Cw and PKL for all procedures were lower than the DRL values recommended in the European guidelines © 2009 Springer-Verlag."
"Cuiñas I., Gómez P., Alejos A.V., Sánchez M.G., Acuña J.E.",Reduction of interferences to adjacent networks by combined lattice structures and shrub barriers: Experimental work done at 5.8 GHz,2009,"WINSYS 2009 - International Conference on Wireless Information Networks and Systems, Proceedings",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549127210&partnerID=40&md5=01d79ba97eccac996bd51eb06ec15fc5,"Dept. Teoría do Sinal e Comunicacións, Universidade de Vigo, Vigo, Spain; Dept. Telecomunicación, Universidad de la República O. Uruguay, Montevideo, Uruguay","Cuiñas, I., Dept. Teoría do Sinal e Comunicacións, Universidade de Vigo, Vigo, Spain; Gómez, P., Dept. Teoría do Sinal e Comunicacións, Universidade de Vigo, Vigo, Spain; Alejos, A.V., Dept. Teoría do Sinal e Comunicacións, Universidade de Vigo, Vigo, Spain; Sánchez, M.G., Dept. Teoría do Sinal e Comunicacións, Universidade de Vigo, Vigo, Spain; Acuña, J.E., Dept. Telecomunicación, Universidad de la República O. Uruguay, Montevideo, Uruguay","The increasing number of wireless LANs using the same spectrum allocation could induce multiple interferences and it also could force the active LANs to continuously retransmit data to solve this problem, overloading the spectrum bands as well as collapsing their own transmission capacity. This upcoming problem can be mitigated by using different techniques, being site shielding one of them. If radio systems could be safeguarded against radiation from transmitter out of the specific network, the frequency reuse is improved and, as a consequence, the number of WLANs sharing the same area may increase maintaining the required quality standards. The proposal of this paper is the use of combined barriers constructed by bushes, supported by lattice structures, in order to attenuate signals from other networks and, so that, to defend the own wireless system from outer interferences. A measurement campaign has been performed in order to test this application of vegetal elements. This campaign was focused on determining the attenuation induced in the propagation channel by several configurations that combine six specimen of Ficus elastica and six structures made of four different materials. The wind effect on the canopies is also considered. Then, the relation between the induced attenuation and the interference from adjacent networks has been computed in terms of separation between networks. The network protection against outer unauthorised access could be also improved by means of the proposed technique."
"Flores J.L., Ferrari J.A., Garcia-Torales G., Sánchez Preciado J.",Spatial integrating joint transform correlator for pattern recognition by use of an infinite grating filter,2009,Proceedings of SPIE - The International Society for Optical Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449384610&doi=10.1117%2f12.827869&partnerID=40&md5=e5a4b0ff61e833ff0499d2bc7447c686,"Electronic Engineering Department, University of Guadalajara, 1500 Revolucion Av., C.P. 44840, Guadalajara, Jalisco, Mexico; Instituto de Física, Facultad de Ingenierí-rfaut-temp, J. Herrera y Reissig 565, 11300 Montevideo, Uruguay","Flores, J.L., Electronic Engineering Department, University of Guadalajara, 1500 Revolucion Av., C.P. 44840, Guadalajara, Jalisco, Mexico; Ferrari, J.A., Instituto de Física, Facultad de Ingenierí-rfaut-temp, J. Herrera y Reissig 565, 11300 Montevideo, Uruguay; Garcia-Torales, G., Electronic Engineering Department, University of Guadalajara, 1500 Revolucion Av., C.P. 44840, Guadalajara, Jalisco, Mexico; Sánchez Preciado, J., Electronic Engineering Department, University of Guadalajara, 1500 Revolucion Av., C.P. 44840, Guadalajara, Jalisco, Mexico","A joint transform correlator (JTC) is presented. In the proposed setup the joint transform of the images to be correlated is filtered by an infinite Ronchi ruling, which is generated by a spatial light modulator, SLM, at the Fourier plane. A lens produces the spatial integral of the product of the joint transform of the composite input and the amplitude transmittance of the spatial light modulator, and a photodetector acquire the total light energy transmitted by the SLM. The proposed technique significantly reduces the processing time needed for real-time applications. © 2009 SPIE."
"Gutiérrez S., Cabrera N., Benítez A., Melani E.",Reducing variability in estimating wastewater composition in dairy farms during milking operations,2009,Biosystems Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650632478&doi=10.1016%2fj.biosystemseng.2009.06.004&partnerID=40&md5=acbc0d170373c6f7e4847c0363375ce8,"Departamento de Ingeniería de Reactores, Instituto de Ingeniería Química, Facultad de Ingeniería-Universidad de la República Oriental del Uruguay, Montevideo, 11300, Uruguay","Gutiérrez, S., Departamento de Ingeniería de Reactores, Instituto de Ingeniería Química, Facultad de Ingeniería-Universidad de la República Oriental del Uruguay, Montevideo, 11300, Uruguay; Cabrera, N., Departamento de Ingeniería de Reactores, Instituto de Ingeniería Química, Facultad de Ingeniería-Universidad de la República Oriental del Uruguay, Montevideo, 11300, Uruguay; Benítez, A., Departamento de Ingeniería de Reactores, Instituto de Ingeniería Química, Facultad de Ingeniería-Universidad de la República Oriental del Uruguay, Montevideo, 11300, Uruguay; Melani, E., Departamento de Ingeniería de Reactores, Instituto de Ingeniería Química, Facultad de Ingeniería-Universidad de la República Oriental del Uruguay, Montevideo, 11300, Uruguay","The estimated waste on dairy farms has been studied from a nutrient management perspective in order to handle waste in an environmentally-friendly way. For pasture-based dairy operations, estimating the amount of manure collected in the milking area is critical for designing management systems. With this aim, the ""average stay time"" concept was developed as a relevant parameter for the cattle on the milking area. It is possible to estimate the average milking time based on individual milking time, number of cows, number of milking units and batches used to divide the cattle. This time varied, from 0.7 to 3.6 h d-1 in the farms studied. The waste under local operating conditions was characterized with experimental data from five farms. An adjusted estimate for solids and nutrients was generated by normalizing the stay time. Mean values per cow per day for 2 h of average stay time were 590 g total solids (TS), 24.6 g total Kjeldahl nitrogen (TKN), 400 g Chemical Oxygen Demand (COD) and 2.6 g total phosphorous (TP). Comparing data obtained using a standard estimate with this developed estimate, a reduction in standard deviation from 41 to 16% in TKN and 46 to 10% TS was obtained. The adjusted variables were tested from over a year on another farm, showing a significant improvement for estimates. © 2009 IAgrE."
"Rodriguez B.S., Cozzano B.S.",Trefftz collocation method analysis of microstrip antennas,2009,COMPEL - The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649547996&doi=10.1108%2f03321640910929290&partnerID=40&md5=3bb913f68ea05670ae1fdca57f1f8e29,"Facultad de Ingeniería, Instituto de Ingeniería Eléctrica, Universidad de la República, Montevideo, Uruguay; Facultad de Ingeniería, Instituto de Estructuras y Transporte, Universidad de la República, Montevideo, Uruguay","Rodriguez, B.S., Facultad de Ingeniería, Instituto de Ingeniería Eléctrica, Universidad de la República, Montevideo, Uruguay; Cozzano, B.S., Facultad de Ingeniería, Instituto de Estructuras y Transporte, Universidad de la República, Montevideo, Uruguay","Purpose - The purpose of this paper is to introduce a fast and simple method to calculate an estimation of parameters of interest of microstrip antennas, such as the resonance frequencies for example. Design/methodology/ approach - The Trefftz collocation method will be used to solve the governing differential equations of the problem. This method uses trial functions that satisfy, in a certain region the governing differential equations. Complete sets of solutions of such equations are required so that completeness and convergence can be guaranteed. The values of the wavenumbers for which the solution of the governing equation is unbounded, are those correspondent to the resonance frequencies of the antenna. After finding the wavenumbers, with the help of empirical correction formulas (because of the effect of the fringing field), the actual resonance frequencies are determined. Findings - The Trefftz collocation method was found to be a very simple, fast and accurate method for the computation of the electric field under the patch of a microstrip antenna. Results obtained from this method showed excellent accuracy with less computational effort than other methods previously used. Research limitations/implications - Although the resonance wavenumbers may be accurate for any shape of antenna (because of the method convergence), the resonance frequencies might not be so accurate for irregular shapes since the parameters of the empirical formulas are approximated. Also the resonant cavity model is only valid for antennas made of thin substrates. Originality/value - This formulation of the Trefftz method was for the first time applied to this problem, showing promising results. © 2009 Emerald Group Publishing Limited. All rights reserved."
"Ferreyra G., Lustig S., Rosen M., Cabeza C.",Spray generation by vibration of a viscoelastic fluid [Generación de spray por vibración de un fluido viscoelastico],2009,Informacion Tecnologica,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61349167152&doi=10.1612%2finf.tecnol.4028it.08&partnerID=40&md5=cf1c1c4ea49a395816ea3f90909944f5,"Universidad de Buenos Aires, Facultad de Ingeniería, Grupo de Medios Porosos, Paseo Colón 850, 2 piso, 1063 Buenos Aires, Argentina; Universidad de la República, Facultad de Ciencias, Insituto de Física, Iguá 4225, Montevideo, Uruguay","Ferreyra, G., Universidad de Buenos Aires, Facultad de Ingeniería, Grupo de Medios Porosos, Paseo Colón 850, 2 piso, 1063 Buenos Aires, Argentina; Lustig, S., Universidad de Buenos Aires, Facultad de Ingeniería, Grupo de Medios Porosos, Paseo Colón 850, 2 piso, 1063 Buenos Aires, Argentina; Rosen, M., Universidad de Buenos Aires, Facultad de Ingeniería, Grupo de Medios Porosos, Paseo Colón 850, 2 piso, 1063 Buenos Aires, Argentina; Cabeza, C., Universidad de la República, Facultad de Ciencias, Insituto de Física, Iguá 4225, Montevideo, Uruguay","In this paper, viscoelastic liquids spray emission generated by vibration and the influence of their physical properties are studied. The fluid contained in a cell is subjected to a field of periodic vertical forces, for which the excitation amplitude and frequency are controlled. Different mixtures of kerosene with viscoelastic polymer were used and results were modelled using equations applicable to Newtonian fluids with acceptable results within the values of the operating conditions considered. Also, the dependence of drop size with the quantity of polymer added, the acceleration and the frequency applied was determined. It is concluded that Newtonian fluids models can be applied to liquids with characteristics similar to those studied in this work."
"Costa B.R.L., Girardi D.R., Pineyrua D.G.F.",Customer service information in the product management,2009,"World Academy of Science, Engineering and Technology",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871677096&partnerID=40&md5=2ad236780efaf0d0430f33ddf2e1f0fa,"Universidad de la Empresa of Uruguay, Uruguay; Municipal University of São Caetano do Sul, Brazil; Pontifical Catholic University of Paraná (PUCPR), FAE University Center, Avenida Silva Jardim, 616 Ap 08, 80230-000 - Curitiba - PR, Brazil; Faculties de Ilha Solteira, Avenida Baldomero Leituga, 3030, Jardim Alvorada, 79602-070, Três Lagoas, MS, Brazil","Costa, B.R.L., Universidad de la Empresa of Uruguay, Uruguay, Municipal University of São Caetano do Sul, Brazil; Girardi, D.R., Pontifical Catholic University of Paraná (PUCPR), FAE University Center, Avenida Silva Jardim, 616 Ap 08, 80230-000 - Curitiba - PR, Brazil; Pineyrua, D.G.F., Universidad de la Empresa of Uruguay, Uruguay, Faculties de Ilha Solteira, Avenida Baldomero Leituga, 3030, Jardim Alvorada, 79602-070, Três Lagoas, MS, Brazil","This article has the objective to identify how Customer Service information can benefit the product management. To meet this objective, it was necessary, firstly, to know the evolution of the concept of marketing and Customer Service, by means of a bibliographical revision and subsequently the opinion and the experience of eleven specialists in Customer Service were analyzed, then allowing the verification of how the product management activities consist with the Customer Service information. The result of this exploratory study allows concluding that Customer Service is an excellent strategic instrument, with potential of assisting the product management."
"Jaramillo A., González A., Betancur C., Correa M.","Comparative study between urban measurement environmental noise at heigth 1,5 m and 4 m in medellín, Antioquia - Colombia [Estudio comparativo entre las mediciones de ruido ambiental urbano a 1,5 m and 4 m de altura sobre el nivel del piso en la ciudad de medellín, Antioquia - Colombia]",2009,DYNA (Colombia),,https://www.scopus.com/inward/record.uri?eid=2-s2.0-75249092538&partnerID=40&md5=c8b8da1de02322c94861fa3f2ffda019,"Grupo de Higiene and Gestión Ambiental, Politécnico Colombiano Jaime Isaza Cadavid, Colombia; Facultad de Ingeniería, Instituto de Mecánica de los Fluidos e Ingeniería Ambiental, Universidad de la República, Uruguay; Facultad de Ingeniería, Ingeniería Sanitaria, Grupo de Ingeniería and Gestión Ambiental, GIGA, Colombia; Facultad de Ingeniería, Grupo de Ingeniería and Gestión Ambiental, GIGA, Universidad de Antioquia Colombia, Colombia","Jaramillo, A., Grupo de Higiene and Gestión Ambiental, Politécnico Colombiano Jaime Isaza Cadavid, Colombia; González, A., Facultad de Ingeniería, Instituto de Mecánica de los Fluidos e Ingeniería Ambiental, Universidad de la República, Uruguay; Betancur, C., Facultad de Ingeniería, Ingeniería Sanitaria, Grupo de Ingeniería and Gestión Ambiental, GIGA, Colombia; Correa, M., Facultad de Ingeniería, Grupo de Ingeniería and Gestión Ambiental, GIGA, Universidad de Antioquia Colombia, Colombia","Since Resolution 0627 has been brought into force in 2006, regulating a height of 4 m for measurements of environmental noise, urban noise management policies in Colombia have taken a new course. However, a controversy has arisen involving government officers, academics and professionals as regards economic, logistic and operational implications for the fieldwork. With the objective of assessing whether there is or not a statistically significant difference between urban environmental noise measurements at 1,5 m and 4 m above the floor, a statistical analysis of a large amount of data gathered during the development of the noise map of Medellin, data have been grouped according to measurement site, time of day (daytime and nighttime) and type of day (working and weekend). It is not possible to affirm the noise samples taken at 1,5 m and 4 m above the floor are similar, not only by the numerical differences, but they represent different noise landscapes."
"Castro A., German M., Masip-Bruin X., Yannuzzi M., Gagliano R., Grampin E.",Advantages of a PCE-based control plane for LISP,2008,"Proceedings of 2008 ACM CoNEXT Conference - 4th International Conference on Emerging Networking EXperiments and Technologies, CoNEXT '08",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350765003&doi=10.1145%2f1544012.1544058&partnerID=40&md5=9db8bf81ba43b128f95ee92ed108a04a,"Technical University of Catalonia, Spain; University of the Republic, Uruguay","Castro, A., Technical University of Catalonia, Spain, University of the Republic, Uruguay; German, M., Technical University of Catalonia, Spain, University of the Republic, Uruguay; Masip-Bruin, X., Technical University of Catalonia, Spain; Yannuzzi, M., Technical University of Catalonia, Spain; Gagliano, R., University of the Republic, Uruguay; Grampin, E., University of the Republic, Uruguay","The Locator/Identifier Separation Protocol (LISP) is one of the candidate solutions to address the scalability issues in inter-domain routing. The current proposals for its control plane (e.g., ALT, CONS, NERD) have various shortcomings, including the potential dropping of packets at LISP routers during the resolution of the EID-to-RLOC mapping. In this paper, we introduce a new Control Plane (CP) for LISP supported by an architecture that borrows concepts from both the Path Computation Element (PCE) and Intelligent Route Control (IRC). Our CP is able to tackle three different problems simultaneously: (i) packets sourced from end-hosts are neither dropped nor queued during the mapping resolution; (ii) the EID-to-RLOC mapping can be obtained and configured approximately within the DNS resolution time needed to fetch the destination EID address; and (iii) our approach can blend IRC with the PCE capabilities, to perform upstream/ downstream Traffic Engineering (TE) through the dynamic management of the mappings. In particular, our CP supports the utilization of different LISP ingress and egress local routers for the same flow sourced from a domain."
"Miguez J.C., Artucio I., Araujo G., Marchese M.",Renovation of the supervisory system in Salto Grande,2008,"2008 IEEE/PES Transmission and Distribution Conference and Exposition: Latin America, T and D-LA",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650434914&doi=10.1109%2fTDC-LA.2008.4641812&partnerID=40&md5=576a0ae6e9be9905c8630ded97cf0b34,"Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Argentina; Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Uruguay","Miguez, J.C., Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Argentina, Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Uruguay; Artucio, I., Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Argentina, Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Uruguay; Araujo, G., Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Argentina, Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Uruguay; Marchese, M., Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Argentina, Comision Tecnica Mixta de Salto Grande, Represa de Salto Grande, Uruguay","In this paper the basic geographical distribution and topology of the Salto Grande Hydro-Electrical System are explained. Important aspects of the bid process for the acquisition of the new SCADA/EMS System are described, commenting on their impact on the selection of the contractor. An extensive Training program was a fundamental part of the Project and is fully described. As part of the Project, a fully-functional, but limited ""Development System"" was put in operation on-site. It was used for Data Base definition, display development and correction and also for extensive point to point testing, while the definitive system was still being configured in Factory. The adaptation of the old-technology control equipment to the RTU's, and some of the most significant problems found during this long phase of the project are described. Experience gained during the implementation and checking of the functionalities, in factory and on-site are discussed. Finally, the most important and useful conclusions of the work done with this project are presented. ©2008 IEEE."
"Chaer R., Monzón P.",Stability conditions for a stochastic dynamic optimizer for optimal dispatch policies in power systems with hydroelectrical generation,2008,"2008 IEEE/PES Transmission and Distribution Conference and Exposition: Latin America, T and D-LA",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650435041&doi=10.1109%2fTDC-LA.2008.4641717&partnerID=40&md5=d7eb7ac5a0088f6462a1761971bdc8fd,"Facultad de Ingeniería, Uruguay; ADME, Uruguay","Chaer, R., Facultad de Ingeniería, Uruguay, ADME, Uruguay; Monzón, P., Facultad de Ingeniería, Uruguay","This work analyzes the necessary and sufficient conditions for the stability of the stochastic dynamic optimization algorithm for the calculus of the water cost for one hydroelectrical generation plant. We present the theory and different simulations for parameters inside and outside the stability region. A particular relationship between the time integration step, the space discretization step and the maximal incoming and outcoming flows. In order to show some advantages and disadvantages of the method, we show a simulation of the Uruguayan generation system with four hydroelectrical generation plants. We show that the stability conditions impose a small time simulation step, i.e., large total simulation time. As a future research direction, we think that this time can be reduced using non linear integration methods. ©2008 IEEE."
